ply
format ascii 1.0
comment Rahul Deshmukh generated
element vertex 704
property float x
property float y
property float z
element face 0
property list uchar int vertex_indices
end_header
0.43346747888326337	6.506831677670456	0.050008419449032906
-0.07669708558303383	-0.9616522524559716	-0.006300232518971658
-0.10633141289895173	-1.332603705614802	-0.007501816835095273
-0.09888989533551311	-1.181431741938455	-0.005697803727967977
-0.0994585961912271	-1.1804846353820562	-0.005697948049256579
-0.17777455246720453	-1.5499668015723014	-0.007465189068339257
-0.17777455246720453	-1.5499668015723014	-0.007465189068339257
0.1577739155707336	1.1873118663767102	0.006516447490296401
8.703720833507083	65.49872084787893	0.3594836757361021
1.2967697936294307	9.047659929403721	0.04864130216903299
2.02725434127181	9.36178215374882	0.06269369446388189
0.9530976490865182	4.402557617750681	0.029480829970610255
-13.675242379736657	-68.13513459992625	-0.3250737090900779
-35.60733018877734	-131.45674525660925	-0.7097979282356306
-18.37987248261615	-60.62888638600327	-0.3226732855779253
-0.5423448415510159	-1.5315862412006749	-0.007937993563214769
1.252077701121553	4.660779971917598	0.017071266926839697
-17.65807670531889	-62.301010883112	-0.24009135949080826
-23.893169356852006	-55.44208991655695	-0.2947354503490652
-23.893169356852006	-55.44208991655695	-0.2947354503490652
-20.563009231492323	-60.61073242017389	-0.2514365626981134
-0.7571651120255353	-1.541585222791927	-0.008753326111387346
-24.49719609013361	-53.7372206283322	-0.2698393160871973
3.8235733112553234	8.386912212442798	0.042115634656853224
-20.55883393772838	-56.57292698040348	-0.22361025989342687
-22.763292369402617	-55.29331475286243	-0.24642433504716443
4.701751579199593	10.862133879002466	0.049697090096077534
-25.583324407676766	-54.318928779027914	-0.26264554358047115
-27.410430138513966	-51.84810640797597	-0.2662402435623116
-29.419703847491178	-50.668013768023684	-0.27403887801688254
-28.31391574226047	-50.839569260273734	-0.2600729476878677
-30.64450825234762	-49.28405581173601	-0.2767955095713015
-31.56868306785441	-47.979088649293324	-0.2784731825505812
-32.6911544324503	-47.06265062588116	-0.28245566611632794
-22.455521183463933	-55.41107698673174	-0.19086660949364842
-33.73685139413124	-46.016955334083576	-0.2861242897952212
-35.04233592842725	-44.65964731383039	-0.2897839901939709
-0.39631805370629186	-0.43020578227632444	-0.003095895434721775
-1.300565439382407	-1.3767264175902094	-0.009506488422260505
-37.259543461911505	-39.44630518961296	-0.2723648940850966
-1.2099679563835917	-1.2878062427058812	-0.008611495417557659
-26.227421347048534	-48.39679494012531	-0.15644384230852676
-28.94511143348422	-53.66821373907925	-0.1711376052737123
-66.54914038061673	-118.09693035819281	-0.3814419827013846
-26.824400243798205	-47.60054685197689	-0.15374823553413333
-28.788458501498184	-51.470038493805625	-0.16393084220307783
-136.2808017083558	-236.0420014451589	-0.7531299982430391
-27.43328847555605	-44.51754779475985	-0.15158168714104708
-107.38810997257828	-168.89451663415122	-0.5864703632254141
-29.94079665098501	-44.461894752168405	-0.1632978154725098
-45.572976534540196	-60.52116537794559	-0.24843942954812157
-45.572976534540196	-60.52116537794559	-0.24843942954812157
